Gridcode,Species,Predicted
100003,Abutilon_theophrasti,0.116098223
100003,Sabatia_stellaris,0.772280748
100003,Physalis_angulata,0.638688365
100003,Asemeia_violacea,0.315507161
100003,Datura_stramonium,0.121804883
100003,Sisyrinchium_rosulatum,0.455338976
100003,Solanum_nigrum,0.00780959
100003,Senna_occidentalis,0.573243751
100003,Coreopsis_tinctoria,0.109387598
100003,Sabatia_brevifolia,0.59916486
100003,Solanum_lycopersicum,0.377875747
100003,Physalis_pubescens,0.288019703
100003,Orobanche_uniflora,0.020059094
100003,Helianthus_debilis,0.441074117
100003,Solanum_ptycanthum,0.025353888
100003,Ipomoea_hederifolia,0.613580957
100003,Agrostemma_githago,0.004180229
100003,Ipomoea_purpurea,0.166307326
100003,Sabatia_grandiflora,0.635797429
100003,Houstonia_pusilla,0.001276058
100003,Solanum_carolinense,0.274937344
100003,Ipomoea_indica,0.729495148
100004,Solanum_rostratum,0.069093892
100004,Coreopsis_basalis,0.033464613
100004,Lobelia_flaccidifolia,0.002114211
100004,Viola_bicolor,0.07351063
100004,Physalis_pubescens,0.335589642
100004,Chamaecrista_fasciculata,0.970855921
100004,Bidens_vulgata,0.014534016
100004,Sabatia_angularis,0.027824982
100004,Sabatia_bartramii,0.172572732
100004,Ipomoea_coccinea,0.020526383
100004,Ipomoea_quamoclit,0.752691635
100004,Oxalis_corniculata,0.947492955
100004,Anagallis_arvensis,0.425071084
100004,Chamaecrista_nictitans,0.858878493
100004,Orobanche_uniflora,0.038492291
100004,Solanum_americanum,0.834037277
100004,Impatiens_capensis,0.055230814
100004,Utricularia_juncea,0.042236192
100004,Ipomoea_lacunosa,0.180561065
100004,Hibiscus_moscheutos,0.231365896
100004,Sabatia_stellaris,0.679099722
100004,Ipomoea_hederacea,0.352971239
100004,Rudbeckia_hirta,0.885204787
100004,Datura_stramonium,0.349098866
100004,Solanum_dulcamara,0.102104845
100004,Physalis_angulata,0.730550543
100004,Impatiens_pallida,0.114222376
100004,Ipomoea_purpurea,0.307061929
100004,Sabatia_brevifolia,0.224496243
100004,Agrostemma_githago,0.01087636
100004,Catharanthus_roseus,0.890772774
100004,Malva_neglecta,0.178827171
100004,Abutilon_theophrasti,0.445294596
100004,Phlox_drummondii,0.199488828
100004,Eustoma_exaltatum,0.468685902
100004,Ipomoea_indica,0.610416147
100004,Helianthus_debilis,0.334860193
100004,Asemeia_violacea,0.291165746
100004,Ipomoea_hederifolia,0.60438134
100004,Coreopsis_tinctoria,0.244076288
100004,Solanum_ptycanthum,0.046910441
100004,Solanum_carolinense,0.53998685
100004,Utricularia_cornuta,0.29461701
100004,Hibiscus_trionum,0.23976336
100004,Helenium_amarum,0.636555435
100004,Viola_tricolor,0.020900586
100004,Sabatia_grandiflora,0.271394403
100004,Solanum_lycopersicum,0.60830036
100004,Oxalis_grandis,0.010641265
100004,Ipomoea_alba,0.888614699
100004,Sisyrinchium_rosulatum,0.45060698
100004,Pinguicula_pumila,0.367229873
100004,Helianthus_annuus,0.609823154
100004,Silene_noctiflora,0.011203982
100004,Solanum_nigrum,0.020643274
100004,Senna_occidentalis,0.541771792
100004,Houstonia_pusilla,0.002005499
100005,Abutilon_theophrasti,0.801536742
100005,Solanum_dulcamara,0.42086392
100005,Ipomoea_purpurea,0.55112619
100005,Solanum_rostratum,0.200497173
100005,Impatiens_pallida,0.368953768
100005,Sabatia_bartramii,0.419890826
100005,Ipomoea_quamoclit,0.921473752
100005,Sabatia_stellaris,0.957464385
100005,Agrostemma_githago,0.035293871
100005,Silene_noctiflora,0.033736542
100005,Anagallis_arvensis,0.765584878
100005,Datura_stramonium,0.633014063
100005,Lobelia_flaccidifolia,0.005456473
100005,Impatiens_capensis,0.204454791
100005,Malva_neglecta,0.468876284
100005,Physalis_pubescens,0.510261192
100005,Hibiscus_moscheutos,0.650318515
100005,Eustoma_exaltatum,0.867656
100005,Ipomoea_lacunosa,0.474034873
100005,Helianthus_debilis,0.782913784
100005,Sabatia_grandiflora,0.514978432
100005,Ipomoea_alba,0.974920355
100005,Oxalis_corniculata,0.987723607
100005,Helianthus_annuus,0.823800322
100005,Sabatia_brevifolia,0.474224879
100005,Orobanche_uniflora,0.061316058
100005,Utricularia_cornuta,0.437599331
100005,Solanum_americanum,0.938721109
100005,Solanum_nigrum,0.110972617
100005,Phlox_drummondii,0.438432403
100005,Solanum_lycopersicum,0.872645497
100005,Coreopsis_basalis,0.091440622
100005,Ipomoea_coccinea,0.07065838
100005,Sisyrinchium_rosulatum,0.808235263
100005,Viola_bicolor,0.156712347
100005,Rudbeckia_hirta,0.950516889
100005,Chamaecrista_nictitans,0.953507548
100005,Coreopsis_tinctoria,0.588474094
100005,Solanum_carolinense,0.838836534
100005,Pinguicula_pumila,0.56605059
100005,Senna_occidentalis,0.704431486
100005,Hibiscus_trionum,0.572711987
100005,Helenium_amarum,0.822690503
100005,Ipomoea_hederacea,0.67037784
100005,Catharanthus_roseus,0.974068076
100005,Sabatia_angularis,0.075881014
100005,Chamaecrista_fasciculata,0.99414396
100005,Ipomoea_hederifolia,0.842699117
100005,Bidens_vulgata,0.047526268
100005,Ipomoea_indica,0.897322246
100005,Oxalis_grandis,0.034336038
100005,Utricularia_juncea,0.106035736
100005,Solanum_ptycanthum,0.102919087
100005,Houstonia_pusilla,0.007593508
100005,Viola_tricolor,0.04407311
100005,Asemeia_violacea,0.566599654
100005,Physalis_angulata,0.893313871
100006,Abutilon_theophrasti,0.029497098
100006,Sabatia_grandiflora,0.906468938
100006,Sabatia_bartramii,0.770371384
100006,Malva_neglecta,0.011125702
100006,Pinguicula_pumila,0.927300581
100006,Silene_noctiflora,0.001854568
100006,Oxalis_grandis,0.000378451
100006,Sisyrinchium_rosulatum,0.476876559
100006,Sabatia_stellaris,0.868952128
100006,Orobanche_uniflora,0.008076392
100006,Solanum_americanum,0.839606426
100006,Hibiscus_trionum,0.011253232
100006,Ipomoea_alba,0.877521054
100006,Physalis_pubescens,0.299327897
100006,Solanum_lycopersicum,0.241666258
100006,Coreopsis_basalis,0.171782828
100006,Solanum_nigrum,0.001756493
100006,Solanum_dulcamara,0.001535562
100006,Eustoma_exaltatum,0.626333074
100006,Chamaecrista_nictitans,0.711102533
100006,Sabatia_angularis,0.004220677
100006,Solanum_carolinense,0.09130638
100006,Houstonia_pusilla,0.000729928
100006,Senna_occidentalis,0.645225895
100006,Coreopsis_tinctoria,0.048296496
100006,Helenium_amarum,0.446688748
100006,Impatiens_pallida,0.00492879
100006,Hibiscus_moscheutos,0.053316087
100006,Catharanthus_roseus,0.84385572
100006,Solanum_rostratum,0.017379802
100006,Viola_bicolor,0.008391382
100006,Ipomoea_coccinea,0.00335096
100006,Rudbeckia_hirta,0.767650377
100006,Sabatia_brevifolia,0.87483911
100006,Chamaecrista_fasciculata,0.945361855
100006,Ipomoea_hederifolia,0.697196927
100006,Solanum_ptycanthum,0.010355541
100006,Impatiens_capensis,0.001376182
100006,Utricularia_cornuta,0.673256994
100006,Anagallis_arvensis,0.086912728
100006,Viola_tricolor,0.011185868
100006,Ipomoea_lacunosa,0.034468433
100006,Utricularia_juncea,0.210516967
100006,Ipomoea_hederacea,0.090910798
100006,Bidens_vulgata,0.004057426
100006,Helianthus_annuus,0.333075273
100006,Ipomoea_quamoclit,0.813664803
100006,Asemeia_violacea,0.311014502
100006,Physalis_angulata,0.576954497
100006,Phlox_drummondii,0.385970281
100006,Oxalis_corniculata,0.893518781
100006,Ipomoea_purpurea,0.080781187
100006,Agrostemma_githago,0.001273389
100006,Datura_stramonium,0.034960148
100006,Lobelia_flaccidifolia,0.006387405
100006,Helianthus_debilis,0.599373226
100006,Ipomoea_indica,0.848044794
100007,Sabatia_stellaris,0.693898521
100007,Solanum_americanum,0.773671303
100007,Pinguicula_pumila,0.786156574
100007,Malva_neglecta,0.023770139
100007,Solanum_dulcamara,0.004453886
100007,Solanum_lycopersicum,0.258547242
100007,Catharanthus_roseus,0.805536831
100007,Chamaecrista_nictitans,0.745211835
100007,Utricularia_cornuta,0.453036145
100007,Sabatia_grandiflora,0.738831309
100007,Helianthus_annuus,0.335072968
100007,Hibiscus_trionum,0.026634307
100007,Sabatia_angularis,0.008221971
100007,Solanum_nigrum,0.004196301
100007,Physalis_pubescens,0.252122848
100007,Impatiens_capensis,0.003586715
100007,Rudbeckia_hirta,0.736824756
100007,Ipomoea_hederacea,0.141698896
100007,Viola_bicolor,0.021618718
100007,Houstonia_pusilla,0.001485593
100007,Senna_occidentalis,0.616159019
100007,Physalis_angulata,0.558021235
100007,Anagallis_arvensis,0.117639383
100007,Impatiens_pallida,0.009089783
100007,Viola_tricolor,0.014902159
100007,Sabatia_bartramii,0.529516786
100007,Hibiscus_moscheutos,0.087498111
100007,Coreopsis_basalis,0.116470365
100007,Eustoma_exaltatum,0.441234448
100007,Sisyrinchium_rosulatum,0.424372643
100007,Sabatia_brevifolia,0.699929465
100007,Solanum_carolinense,0.182848204
100007,Ipomoea_hederifolia,0.620395059
100007,Solanum_ptycanthum,0.021012763
100007,Phlox_drummondii,0.293797123
100007,Ipomoea_purpurea,0.119200623
100007,Coreopsis_tinctoria,0.071511738
100007,Helenium_amarum,0.520189018
100007,Abutilon_theophrasti,0.057737516
100007,Lobelia_flaccidifolia,0.006578201
100007,Solanum_rostratum,0.024451072
100007,Bidens_vulgata,0.005155658
100007,Chamaecrista_fasciculata,0.927994821
100007,Ipomoea_lacunosa,0.056463539
100007,Datura_stramonium,0.07498875
100007,Ipomoea_quamoclit,0.703250453
100007,Oxalis_grandis,0.001229083
100007,Ipomoea_alba,0.829412222
100007,Orobanche_uniflora,0.016859032
100007,Silene_noctiflora,0.003453543
100007,Asemeia_violacea,0.312706239
100007,Agrostemma_githago,0.002791235
100007,Helianthus_debilis,0.433389601
100007,Utricularia_juncea,0.155113564
100007,Ipomoea_indica,0.704566402
100007,Oxalis_corniculata,0.853702783
100007,Ipomoea_coccinea,0.006437579
100008,Solanum_nigrum,0.030816349
100008,Hibiscus_moscheutos,0.287239771
100008,Solanum_americanum,0.828988521
100008,Impatiens_capensis,0.039920044
100008,Hibiscus_trionum,0.200806435
100008,Utricularia_cornuta,0.420314525
100008,Viola_tricolor,0.03310489
100008,Helianthus_annuus,0.589146835
100008,Phlox_drummondii,0.303932115
100008,Anagallis_arvensis,0.385370736
100008,Senna_occidentalis,0.702190671
100008,Physalis_pubescens,0.363307855
100008,Eustoma_exaltatum,0.675177268
100008,Catharanthus_roseus,0.915498571
100008,Solanum_lycopersicum,0.608661459
100008,Sabatia_grandiflora,0.617918652
100008,Houstonia_pusilla,0.002513813
100008,Physalis_angulata,0.693524855
100008,Coreopsis_tinctoria,0.263532032
100008,Chamaecrista_fasciculata,0.970187208
100008,Impatiens_pallida,0.070726648
100008,Helenium_amarum,0.5790248
100008,Pinguicula_pumila,0.546731437
100008,Ipomoea_hederacea,0.36111287
100008,Viola_bicolor,0.064471162
100008,Bidens_vulgata,0.017890235
100008,Sabatia_bartramii,0.315343446
100008,Rudbeckia_hirta,0.879387455
100008,Datura_stramonium,0.356496023
100008,Chamaecrista_nictitans,0.886399274
100008,Ipomoea_alba,0.937358842
100008,Solanum_carolinense,0.472304925
100008,Sabatia_brevifolia,0.42934593
100008,Orobanche_uniflora,0.051837682
100008,Coreopsis_basalis,0.066724113
100008,Ipomoea_purpurea,0.278585848
100008,Solanum_rostratum,0.082225892
100008,Agrostemma_githago,0.012977951
100008,Asemeia_violacea,0.326863979
100008,Helianthus_debilis,0.576410542
100008,Ipomoea_coccinea,0.01782987
100008,Silene_noctiflora,0.014311673
100008,Solanum_ptycanthum,0.066940105
100008,Oxalis_corniculata,0.937923865
100008,Ipomoea_quamoclit,0.683518747
100008,Ipomoea_hederifolia,0.682581329
100008,Malva_neglecta,0.173300824
100008,Sabatia_stellaris,0.806961246
100008,Ipomoea_lacunosa,0.14438917
100008,Sabatia_angularis,0.014358334
100008,Lobelia_flaccidifolia,0.004156947
100008,Solanum_dulcamara,0.144753423
100008,Utricularia_juncea,0.100288428
100008,Ipomoea_indica,0.744144656
100008,Abutilon_theophrasti,0.448047318
100008,Sisyrinchium_rosulatum,0.468457801
100008,Oxalis_grandis,0.010874774
100009,Viola_tricolor,0.057037118
100009,Catharanthus_roseus,0.966094264
100009,Solanum_americanum,0.939457423
100009,Helianthus_annuus,0.743255545
100009,Helenium_amarum,0.771120663
100009,Pinguicula_pumila,0.769334052
100009,Orobanche_uniflora,0.071212164
100009,Chamaecrista_fasciculata,0.992358801
100009,Bidens_vulgata,0.043561536
100009,Physalis_pubescens,0.426927737
100009,Anagallis_arvensis,0.660022281
100009,Agrostemma_githago,0.030134815
100009,Asemeia_violacea,0.585081111
100009,Physalis_angulata,0.809467934
100009,Hibiscus_moscheutos,0.660998227
100009,Senna_occidentalis,0.67833112
100009,Sabatia_brevifolia,0.708800048
100009,Utricularia_cornuta,0.552782692
100009,Ipomoea_quamoclit,0.873048263
100009,Impatiens_capensis,0.079524621
100009,Sabatia_bartramii,0.669138273
100009,Solanum_rostratum,0.173551096
100009,Hibiscus_trionum,0.404997574
100009,Abutilon_theophrasti,0.601212395
100009,Helianthus_debilis,0.846941911
100009,Silene_noctiflora,0.038078674
100009,Chamaecrista_nictitans,0.951904529
100009,Utricularia_juncea,0.288889398
100009,Solanum_carolinense,0.780716344
100009,Ipomoea_hederifolia,0.790585011
100009,Houstonia_pusilla,0.008370373
100009,Ipomoea_purpurea,0.465368259
100009,Phlox_drummondii,0.505774307
100009,Malva_neglecta,0.350721186
100009,Solanum_nigrum,0.137399457
100009,Viola_bicolor,0.105461117
100009,Oxalis_grandis,0.017105482
100009,Ipomoea_coccinea,0.042537387
100009,Lobelia_flaccidifolia,0.010654614
100009,Oxalis_corniculata,0.978507581
100009,Ipomoea_alba,0.964375832
100009,Sabatia_grandiflora,0.75123028
100009,Datura_stramonium,0.496553691
100009,Eustoma_exaltatum,0.889846446
100009,Solanum_ptycanthum,0.118957725
100009,Coreopsis_tinctoria,0.499126022
100009,Sabatia_angularis,0.044024783
100009,Ipomoea_lacunosa,0.362048026
100009,Ipomoea_indica,0.903056105
100009,Solanum_lycopersicum,0.786412988
100009,Rudbeckia_hirta,0.924851214
100009,Impatiens_pallida,0.187308171
100009,Coreopsis_basalis,0.186008008
100009,Sisyrinchium_rosulatum,0.781274838
100009,Ipomoea_hederacea,0.602200271
100009,Solanum_dulcamara,0.217830713
100009,Sabatia_stellaris,0.970312245
100010,Chamaecrista_fasciculata,0.943884851
100010,Viola_tricolor,0.013334894
100010,Pinguicula_pumila,0.960921973
100010,Impatiens_capensis,0.001050926
100010,Helenium_amarum,0.353886299
100010,Ipomoea_hederifolia,0.796154493
100010,Physalis_angulata,0.561780002
100010,Oxalis_grandis,0.000262028
100010,Sabatia_bartramii,0.850878476
100010,Physalis_pubescens,0.349133661
100010,Ipomoea_alba,0.918919672
100010,Solanum_dulcamara,0.001601089
100010,Ipomoea_lacunosa,0.022079825
100010,Solanum_rostratum,0.016809731
100010,Impatiens_pallida,0.002670459
100010,Ipomoea_purpurea,0.064841801
100010,Helianthus_annuus,0.333102255
100010,Rudbeckia_hirta,0.795476044
100010,Solanum_americanum,0.832913298
100010,Ipomoea_hederacea,0.074438321
100010,Hibiscus_trionum,0.00571907
100010,Silene_noctiflora,0.001338961
100010,Abutilon_theophrasti,0.02626422
100010,Ipomoea_indica,0.905559956
100010,Sabatia_grandiflora,0.971464193
100010,Phlox_drummondii,0.513350137
100010,Ipomoea_quamoclit,0.82718192
100010,Orobanche_uniflora,0.007135297
100010,Utricularia_cornuta,0.821748084
100010,Chamaecrista_nictitans,0.716074656
100010,Anagallis_arvensis,0.056252129
100010,Solanum_nigrum,0.001132431
100010,Helianthus_debilis,0.765159621
100010,Solanum_carolinense,0.058500359
100010,Ipomoea_coccinea,0.00284849
100010,Eustoma_exaltatum,0.736581442
100010,Sabatia_brevifolia,0.940045785
100010,Sisyrinchium_rosulatum,0.516709094
100010,Oxalis_corniculata,0.89292627
100010,Datura_stramonium,0.027643575
100010,Senna_occidentalis,0.770338619
100010,Houstonia_pusilla,0.000851195
100010,Solanum_ptycanthum,0.009402305
100010,Malva_neglecta,0.00683847
100010,Coreopsis_basalis,0.248342365
100010,Solanum_lycopersicum,0.242707381
100010,Lobelia_flaccidifolia,0.009333075
100010,Viola_bicolor,0.005946375
100010,Coreopsis_tinctoria,0.045180231
100010,Asemeia_violacea,0.328318757
100010,Utricularia_juncea,0.307938603
100010,Bidens_vulgata,0.004225736
100010,Sabatia_angularis,0.002172296
100010,Sabatia_stellaris,0.915547591
100010,Agrostemma_githago,0.0009702
100010,Catharanthus_roseus,0.86505025
100010,Hibiscus_moscheutos,0.046411134
100011,Ipomoea_alba,0.711450567
100011,Solanum_americanum,0.716476011
100011,Impatiens_pallida,0.001881153
100011,Viola_tricolor,0.012300092
100011,Impatiens_capensis,0.000772571
100011,Phlox_drummondii,0.304055145
100011,Malva_neglecta,0.005937658
100011,Helianthus_annuus,0.204139562
100011,Physalis_pubescens,0.197002308
100011,Coreopsis_basalis,0.156407004
100011,Sabatia_brevifolia,0.834200395
100011,Helianthus_debilis,0.43272463
100011,Sabatia_grandiflora,0.889642361
100011,Physalis_angulata,0.340378364
100011,Sabatia_bartramii,0.677907199
100011,Pinguicula_pumila,0.899199878
100011,Ipomoea_purpurea,0.054365824
100011,Helenium_amarum,0.291139224
100011,Sabatia_stellaris,0.667310596
100011,Solanum_ptycanthum,0.011375926
100011,Viola_bicolor,0.006975137
100011,Ipomoea_indica,0.658743301
100011,Chamaecrista_nictitans,0.611001521
100011,Ipomoea_hederifolia,0.526151294
100011,Houstonia_pusilla,0.000856191
100011,Chamaecrista_fasciculata,0.864066136
100011,Hibiscus_trionum,0.005108502
100011,Senna_occidentalis,0.566703793
100011,Rudbeckia_hirta,0.649582305
100011,Utricularia_cornuta,0.654754252
100011,Solanum_nigrum,0.001286816
100011,Ipomoea_lacunosa,0.016888295
100011,Ipomoea_quamoclit,0.589568945
100011,Abutilon_theophrasti,0.013429948
100011,Lobelia_flaccidifolia,0.007175545
100011,Sisyrinchium_rosulatum,0.289257413
100011,Coreopsis_tinctoria,0.028437065
100011,Silene_noctiflora,0.001523794
100011,Datura_stramonium,0.023111813
100011,Solanum_carolinense,0.057318157
100011,Sabatia_angularis,0.00235565
100011,Solanum_rostratum,0.011999216
100011,Eustoma_exaltatum,0.366848888
100011,Anagallis_arvensis,0.035040465
100011,Orobanche_uniflora,0.010283254
100011,Hibiscus_moscheutos,0.03471729
100011,Solanum_dulcamara,0.000860279
100011,Bidens_vulgata,0.002958306
100011,Ipomoea_coccinea,0.002166145
100011,Asemeia_violacea,0.22740535
100011,Solanum_lycopersicum,0.117084742
100011,Oxalis_corniculata,0.731710776
100011,Ipomoea_hederacea,0.056340481
100011,Catharanthus_roseus,0.676640482
100011,Agrostemma_githago,0.000987942
100011,Utricularia_juncea,0.255346451
100011,Oxalis_grandis,0.000256696
100012,Phlox_drummondii,0.219820822
100012,Sabatia_bartramii,0.425632387
100012,Helianthus_annuus,0.247943688
100012,Helenium_amarum,0.278749653
100012,Impatiens_capensis,0.00251937
100012,Ipomoea_purpurea,0.081605575
100012,Lobelia_flaccidifolia,0.004427328
100012,Sabatia_grandiflora,0.748275657
100012,Helianthus_debilis,0.337692418
100012,Pinguicula_pumila,0.739351049
100012,Senna_occidentalis,0.514999353
100012,Viola_tricolor,0.017539938
100012,Solanum_americanum,0.677192216
100012,Physalis_pubescens,0.187723588
100012,Hibiscus_trionum,0.016143404
100012,Sabatia_brevifolia,0.59493284
100012,Rudbeckia_hirta,0.685332193
100012,Viola_bicolor,0.013148026
100012,Bidens_vulgata,0.004772563
100012,Impatiens_pallida,0.004944785
100012,Ipomoea_hederifolia,0.41442416
100012,Houstonia_pusilla,0.000989233
100012,Datura_stramonium,0.057912742
100012,Physalis_angulata,0.319883867
100012,Solanum_ptycanthum,0.0223703
100012,Solanum_rostratum,0.019952801
100012,Utricularia_cornuta,0.525328076
100012,Chamaecrista_fasciculata,0.863494868
100012,Coreopsis_basalis,0.08406004
100012,Ipomoea_quamoclit,0.427115575
100012,Ipomoea_coccinea,0.003148263
100012,Abutilon_theophrasti,0.040877067
100012,Sisyrinchium_rosulatum,0.206118194
100012,Orobanche_uniflora,0.021406246
100012,Silene_noctiflora,0.003381511
100012,Utricularia_juncea,0.167738112
100012,Solanum_carolinense,0.101869085
100012,Sabatia_angularis,0.002999071
100012,Oxalis_grandis,0.000831444
100012,Malva_neglecta,0.01774546
100012,Solanum_nigrum,0.003817668
100012,Solanum_lycopersicum,0.166385815
100012,Ipomoea_alba,0.701838777
100012,Ipomoea_lacunosa,0.024715201
100012,Eustoma_exaltatum,0.324689684
100012,Asemeia_violacea,0.179036159
100012,Coreopsis_tinctoria,0.049663835
100012,Solanum_dulcamara,0.004985337
100012,Chamaecrista_nictitans,0.668152935
100012,Anagallis_arvensis,0.062738714
100012,Agrostemma_githago,0.002224925
100012,Catharanthus_roseus,0.676756105
100012,Sabatia_stellaris,0.554855898
100012,Ipomoea_indica,0.505063462
100012,Oxalis_corniculata,0.728242886
100012,Hibiscus_moscheutos,0.058943673
100012,Ipomoea_hederacea,0.088868442
100013,Impatiens_pallida,0.022734185
100013,Helenium_amarum,0.328706178
100013,Chamaecrista_fasciculata,0.932132602
100013,Rudbeckia_hirta,0.824156259
100013,Abutilon_theophrasti,0.211082702
100013,Helianthus_annuus,0.424871821
100013,Pinguicula_pumila,0.586974476
100013,Solanum_americanum,0.749016229
100013,Sabatia_bartramii,0.302250158
100013,Utricularia_cornuta,0.526444011
100013,Impatiens_capensis,0.014462278
100013,Solanum_carolinense,0.248420503
100013,Ipomoea_purpurea,0.164634265
100013,Solanum_rostratum,0.048784434
100013,Viola_bicolor,0.029576346
